stabilizer.roll, stabilizer.pitch, stabilizer.yaw
18.397632598876953,0.12166347354650497,3.118391275405884
15.23328685760498,-1.9642407894134521,3.6690917015075684
9.957928657531738,-2.6243948936462402,3.340407371520996
5.376822471618652,-1.4705324172973633,2.5573530197143555
0.8792408108711243,0.49839332699775696,1.9381606578826904
-1.2565926313400269,2.657428503036499,1.1014564037322998
-5.498756408691406,3.5859596729278564,0.02040034905076027
-6.247207164764404,2.3274667263031006,-0.31105276942253113
-6.919093132019043,-0.10064571350812912,-0.7213712930679321
-6.000792980194092,-2.100863218307495,-0.9193786382675171
-3.425713539123535,-4.583980560302734,-0.5161595940589905
-2.439497947692871,-3.911555290222168,0.26376256346702576
-2.1343986988067627,-4.624042510986328,0.3586219251155853
-2.272705078125,-3.737009286880493,0.30792132019996643
-1.9721670150756836,-2.8931875228881836,0.3163478374481201
-2.1512842178344727,-1.342332124710083,0.2511826455593109
-1.3952127695083618,-0.1633806675672531,0.4255558252334595
-0.4424033761024475,0.2856871485710144,0.3919914960861206
-0.1656958907842636,0.17276006937026978,0.6320090889930725
0.6962197422981262,0.1804594248533249,0.6992531418800354
0.9825502038002014,-0.09364710748195648,0.626652181148529
-0.09412912279367447,0.26792556047439575,0.676761269569397
-0.5855455994606018,0.27780330181121826,0.5715335607528687
-0.5248374342918396,0.08409126847982407,0.23670627176761627
-1.3048955202102661,-0.254398912191391,-0.009621096774935722
-1.7845805883407593,0.2815280258655548,0.051759351044893265
-2.5762641429901123,-0.1192820817232132,0.3476508557796478
-1.9816395044326782,0.10199717432260513,0.5571557879447937
-2.4026358127593994,0.07657866179943085,0.7108709216117859
0.006551186554133892,-2.9162163734436035,1.584373116493225
0.3577125072479248,-6.095314979553223,4.02003288269043
-2.7398364543914795,-1.3435821533203125,5.531222343444824
-7.394054412841797,3.2272472381591797,4.986995697021484
-8.260719299316406,4.675371170043945,4.027501106262207
-6.288346290588379,7.951226711273193,2.97676682472229
-3.9394872188568115,9.291546821594238,1.4814207553863525
0.8040590286254883,8.103989601135254,0.2831389605998993
3.079176187515259,4.3897833824157715,-0.3596840500831604
5.025003910064697,-0.2752131521701813,-0.7050847411155701
4.396515846252441,-4.462091445922852,-0.9384222626686096
3.556765079498291,-8.129355430603027,-0.8594080209732056
2.178894281387329,-7.562551498413086,-0.7759782075881958
0.7622092366218567,-6.643388748168945,-0.6766146421432495
-1.5049489736557007,-4.007054328918457,-0.4321613013744354
-4.029177188873291,-2.037123441696167,-0.2936844229698181
-5.576181411743164,1.2715953588485718,-0.39963406324386597
-6.4252214431762695,3.4789605140686035,-0.5689448714256287
-5.1096343994140625,3.932069778442383,-0.8587537407875061
-5.229968547821045,4.119663715362549,-1.1529260873794556
-3.098284959793091,3.773585319519043,-1.5091862678527832
-0.10718615353107452,2.1074352264404297,-1.7486728429794312
2.460643768310547,1.1393916606903076,-1.779336929321289
4.808670520782471,-0.12501728534698486,-1.2269760370254517
5.939637184143066,-1.8904231786727905,-0.6024044752120972
6.945046424865723,-3.077247381210327,-0.11663686484098434
6.248636245727539,-4.301936149597168,0.05076255649328232
4.388274192810059,-4.539688587188721,-0.007543695159256458
1.9300719499588013,-4.098527431488037,-0.3439077138900757
-0.5219670534133911,-2.8281452655792236,-0.43393123149871826
-1.0929532051086426,-4.511488437652588,-0.5798478722572327
-0.8718438148498535,-14.53197956085205,-0.8006053566932678
1.098995566368103,-16.484102249145508,-0.7414652705192566
2.441288948059082,-14.329547882080078,-0.2367171347141266
1.6334794759750366,-10.182534217834473,0.2962830066680908
-0.15575142204761505,-5.500431060791016,0.4255509376525879
-4.345926761627197,-1.467484474182129,0.1188262328505516
-8.829465866088867,0.5065091848373413,-0.3034879267215729
-11.423208236694336,0.9577710032463074,-0.2228623777627945
-9.886014938354492,0.39518997073173523,-0.443467378616333
-6.50689697265625,1.233372688293457,-0.20196771621704102
-2.952442169189453,2.5524322986602783,0.19086433947086334
0.3129871189594269,4.420483112335205,0.20468036830425262
2.7074942588806152,5.979412078857422,0.262738972902298
2.859389305114746,7.106043815612793,0.3189902901649475
3.1560888290405273,7.680974960327148,0.5770110487937927
2.963724136352539,7.438203811645508,0.4385211765766144
3.616861581802368,6.845418453216553,0.364204078912735
3.3571529388427734,5.800809383392334,0.3086085915565491
3.7918245792388916,4.63563871383667,0.5298811793327332
2.6847472190856934,3.9019763469696045,0.9437073469161987
1.3175992965698242,2.2955641746520996,1.217677354812622
-0.29308411478996277,0.3426273465156555,1.4724459648132324
-0.9323230981826782,-2.1016204357147217,1.7452030181884766
-1.7930641174316406,-3.3261444568634033,2.2160239219665527
-2.1974918842315674,-3.814540386199951,2.6810660362243652
-1.977684736251831,-3.9267561435699463,2.945875883102417
-2.287000894546509,-2.391895294189453,2.9465389251708984
-3.05779767036438,-1.3993669748306274,2.4042327404022217
-2.4305858612060547,-0.26489493250846863,1.9613326787948608
-2.0115339756011963,1.4884536266326904,1.469912052154541
-11.892987251281738,2.4760279655456543,1.0944187641143799
-14.388848304748535,3.651876926422119,0.7072973251342773
-15.513404846191406,3.6229729652404785,-0.5463100671768188
-11.3986234664917,3.159884452819824,-1.6728421449661255
-5.691361427307129,2.245460033416748,-2.7313435077667236
-1.5994566679000854,1.749696135520935,-3.291306734085083
1.630957841873169,1.2724997997283936,-3.5630104541778564
5.084719181060791,0.30036020278930664,-3.629324197769165
9.904282569885254,0.5328514575958252,-3.778393030166626
11.932766914367676,0.005197887774556875,-3.8056304454803467
12.265216827392578,1.098657250404358,-3.3728699684143066
10.015220642089844,2.164926052093506,-2.534510374069214
5.16391134262085,2.2864859104156494,-1.751691460609436
-0.08784481137990952,1.5645408630371094,-1.0143367052078247
-3.2738306522369385,0.2795313894748688,-0.616920530796051
-6.842563629150391,-1.5512901544570923,-0.6016595363616943
-8.177386283874512,-3.345268726348877,-0.547190248966217
-7.417250156402588,-3.5666568279266357,-0.09059306979179382
-5.291720867156982,-1.9967070817947388,0.12667231261730194
-1.313326120376587,-0.13060101866722107,-0.0693838819861412
1.9044299125671387,0.9473992586135864,-0.07641002535820007
6.974868297576904,1.8968678712844849,-0.0559326596558094
8.618727684020996,3.233048915863037,-0.08450057357549667
8.81493854522705,3.969182014465332,-0.35905471444129944
7.542314529418945,3.7344343662261963,-0.3606356084346771
5.203685283660889,3.6347813606262207,-0.5049089789390564
2.3394882678985596,3.090034246444702,-0.4485628306865692
-0.4960927367210388,1.983788013458252,-0.3751841187477112
-2.365811824798584,0.4506981670856476,-0.7953042387962341
-3.2897520065307617,-1.2603754997253418,-1.2629735469818115
-2.3043012619018555,-0.9517582058906555,-1.0465888977050781
-3.2716500759124756,13.132593154907227,-0.4633253812789917
0.08372949808835983,14.079349517822266,-0.2706638276576996
2.1385529041290283,12.379640579223633,0.2717295289039612
3.6172666549682617,8.996235847473145,0.9353373646736145
3.5756332874298096,3.6915946006774902,1.1218453645706177
2.664301633834839,-0.5339593887329102,1.1326326131820679
0.4687207043170929,-5.679911136627197,0.891505777835846
-0.5406226515769958,-9.811823844909668,0.6462723612785339
-1.4748749732971191,-11.831206321716309,0.31181570887565613
-2.0166521072387695,-10.7239990234375,0.26047611236572266
-2.4224252700805664,-7.138269424438477,0.24507059156894684
-1.5475788116455078,-2.476978302001953,0.4572904706001282
-0.04450571909546852,0.37262195348739624,0.36127281188964844
2.162369966506958,1.936362624168396,0.2569335401058197
4.138706684112549,1.5878539085388184,0.017858406528830528
4.141906261444092,0.6985417604446411,-0.48813048005104065
3.0856831073760986,-0.19364812970161438,-0.9351048469543457
1.576714277267456,-0.45967042446136475,-0.6295771598815918
0.03802896663546562,-1.4243121147155762,-0.3784155249595642
-0.5402173399925232,-2.177086114883423,-0.06625822931528091
0.005190032999962568,-2.849000930786133,0.1635352373123169
0.289077490568161,-2.882551908493042,-0.03940260037779808
0.48283064365386963,-2.216916799545288,0.020397402346134186
0.7499046921730042,-1.665871262550354,0.2233046293258667
0.4189797043800354,-1.5967652797698975,0.43751344084739685
-1.536291241645813,-1.5359140634536743,0.8767416477203369
-2.2663097381591797,-1.4691985845565796,1.0476229190826416
-2.9246327877044678,-1.829372763633728,1.3878141641616821
-2.864406108856201,-1.3087393045425415,1.5960780382156372
-2.7721664905548096,-0.6175056099891663,1.5862715244293213
7.660235404968262,0.1417216807603836,1.7201963663101196
12.931901931762695,0.266148179769516,1.752284288406372
17.76469612121582,1.2290866374969482,1.535887360572815
14.757990837097168,1.58784019947052,1.2091236114501953
10.667120933532715,1.161826491355896,0.8414530158042908
6.108827590942383,1.06928288936615,0.3616902530193329
1.8941402435302734,-0.17797161638736725,0.026035305112600327
-2.7119076251983643,-1.5071133375167847,-0.05067621171474457
-7.206861972808838,-3.369908332824707,-0.5226762890815735
-10.063703536987305,-4.8883748054504395,-0.8736168742179871
-9.334174156188965,-5.604897975921631,-1.0253822803497314
-5.971470832824707,-6.392172813415527,-0.7235963344573975
-3.1460225582122803,-5.077733993530273,-0.24772225320339203
-0.34197887778282166,-3.1612939834594727,0.08648239821195602
0.9439552426338196,-1.044656753540039,0.15543200075626373
0.932551383972168,-1.0350606441497803,0.13777901232242584
0.18624873459339142,0.3311653435230255,0.4705923795700073
-0.8522375822067261,-0.04993060603737831,0.0990714579820633
-2.041801929473877,1.2543072700500488,0.028427472338080406
-2.033224582672119,1.3902431726455688,0.004609751980751753
-4.139730453491211,3.1574172973632812,0.18273577094078064
-3.009676218032837,4.8864288330078125,0.9933657050132751
-1.7633731365203857,4.562952041625977,1.2475768327713013
-0.6035199761390686,3.1340487003326416,1.4674097299575806
0.770276665687561,0.989138662815094,1.4218027591705322
2.5027294158935547,-1.0334813594818115,1.3836880922317505
2.5338022708892822,-2.5452001094818115,1.598374605178833
0.8543820977210999,-2.8956196308135986,1.8085274696350098
-0.529680609703064,-2.6767992973327637,1.7431609630584717
-2.3340723514556885,-2.790168046951294,1.2734410762786865
-4.091002464294434,-2.744279384613037,0.6865288615226746
-5.014135837554932,-1.6952744722366333,0.3618741035461426
-7.088105201721191,2.623999834060669,0.37825146317481995
-7.557854175567627,3.894421339035034,0.18591636419296265
-7.8622894287109375,4.7487311363220215,0.18312732875347137
-6.358243942260742,4.898707389831543,0.013728126883506775
-3.632795572280884,4.881021499633789,-0.8534575700759888
0.7844961881637573,5.219537258148193,-2.1467456817626953
3.1112213134765625,5.852890968322754,-3.038140058517456
3.332897186279297,2.90744948387146,-3.2432713508605957
2.9134349822998047,-1.41462242603302,-3.7364633083343506
0.7386556267738342,-3.3872857093811035,-3.6591131687164307
1.2627812623977661,-4.83480167388916,-3.2932543754577637
-2.82285737991333,-0.1036888062953949,0.6730330586433411
0.1618681401014328,-6.437611103057861,2.6965456008911133
1.902422308921814,-7.453822612762451,1.6864655017852783
2.2463793754577637,-9.697311401367188,0.7819265723228455
-3.8077213764190674,-7.31843376159668,1.6704814434051514
4.032087802886963,-9.373980522155762,1.574257493019104
-2.8095438480377197,-2.89559006690979,0.10386567562818527
-1.1710673570632935,-1.8188214302062988,-0.9019882082939148
-1.841631531715393,-0.2762638330459595,-1.73341703414917
-1.0408639907836914,-0.25819358229637146,-1.740468978881836
-1.1367768049240112,-0.007479543797671795,-2.9077913761138916
-1.0648971796035767,-0.11064734309911728,-3.3694727420806885
-1.2730965614318848,-0.014192027039825916,-3.425679922103882
-1.504432201385498,0.33324116468429565,-3.4722321033477783
-0.8909663558006287,0.0476299412548542,-3.862034559249878
-0.7483888268470764,0.2303008735179901,-4.578682899475098
-0.738811194896698,0.4370368719100952,-4.097875118255615
-0.09688669443130493,0.07808034867048264,-3.002272367477417
-0.7425563335418701,0.8005523681640625,-1.8828781843185425
-0.6541292071342468,0.9620394706726074,-0.9038892388343811
-0.6367657780647278,1.0029200315475464,-0.47501087188720703
-0.5550880432128906,1.022295594215393,-0.4289568066596985
-0.4677046537399292,1.098138689994812,-0.3868042230606079
-0.5171115398406982,1.038852334022522,-0.42830875515937805
-0.3912392854690552,1.011441946029663,-0.4353196322917938
-0.4104624092578888,0.9962454438209534,-0.39804425835609436
-0.4033395051956177,0.9457139372825623,-0.36244329810142517
-0.4252980351448059,0.992771565914154,-0.2843189239501953
-0.3534034788608551,0.9389138221740723,-0.27728748321533203
-0.467622309923172,0.973426342010498,-0.3034015893936157
-0.4855490028858185,1.0219316482543945,-0.30724161863327026
-0.4296574592590332,0.9353692531585693,-0.2716374397277832
-0.5172929763793945,0.8751288652420044,-0.24871516227722168
-0.5821244120597839,0.7291848659515381,-0.20237599313259125
-0.6517692804336548,0.6326340436935425,-0.16363346576690674
-0.6089258790016174,0.6789981722831726,-0.18071021139621735
-0.6809360980987549,0.670766294002533,-0.14056868851184845
-0.7543401718139648,0.6110190749168396,-0.10165638476610184
-0.6446408033370972,0.493732750415802,-0.15859101712703705
-0.6631137132644653,0.4014805257320404,-0.13832157850265503
-0.7064381837844849,0.509480357170105,-0.09676828980445862
-0.7354705333709717,0.4835675358772278,-0.07251176238059998
-0.7234439253807068,0.32473063468933105,-0.09464630484580994
-0.8345645070075989,0.2761840522289276,-0.006511748768389225
-0.9021099805831909,0.24620221555233002,0.057791583240032196
-0.9783932566642761,0.26606297492980957,0.1315120905637741
-1.0365034341812134,0.23621109127998352,0.17672990262508392
-1.1205815076828003,0.2731001675128937,0.2502375841140747
-1.2347861528396606,0.31773388385772705,0.3347455561161041
-1.2641946077346802,0.2978297472000122,0.3406776189804077
-1.255179524421692,0.34261438250541687,0.3680424988269806
-1.2155200242996216,0.22471654415130615,0.3002288043498993
-1.2174499034881592,0.2584241032600403,0.3198425769805908
-1.080985426902771,0.258139431476593,0.3109799325466156
-1.0017296075820923,0.25655075907707214,0.30803680419921875
-1.0899224281311035,0.43712878227233887,0.36613377928733826
-1.124614953994751,0.4517359733581543,0.36534038186073303
-1.150735855102539,0.5812850594520569,0.3806031048297882
-1.1640537977218628,0.6566473841667175,0.38672101497650146
-1.1285619735717773,0.5665320754051208,0.3849910497665405
-1.1128325462341309,0.5405197143554688,0.38026103377342224
-1.1185957193374634,0.5607122182846069,0.37232139706611633
-1.1973559856414795,0.5750021934509277,0.32909008860588074
-1.081284761428833,0.4217573404312134,0.3747410178184509
