gyro.x, gyro.y, gyro.z
47.725257873535156,-3.666321039199829,2.6194684505462646
42.598628997802734,-4.758352279663086,3.5675785541534424
32.323455810546875,3.2296254634857178,8.901305198669434
31.0344181060791,0.4705790877342224,14.173428535461426
7.994966506958008,16.311084747314453,10.568938255310059
-0.8752025365829468,0.5788288712501526,14.494491577148438
9.752365112304688,-19.993038177490234,11.916206359863281
-5.70801305770874,2.2070093154907227,8.109624862670898
-15.559240341186523,4.533302307128906,3.5045135021209717
-24.39668083190918,29.984411239624023,6.030425548553467
-30.045211791992188,33.375247955322266,3.7260842323303223
-30.645000457763672,7.510953903198242,2.1686081886291504
-35.77674865722656,-10.053237915039062,0.822989284992218
-20.79751205444336,-24.72808265686035,-2.7042157649993896
10.144536972045898,-18.446598052978516,0.49636197090148926
2.7159745693206787,-6.629343032836914,2.1984992027282715
18.604873657226562,-4.476597309112549,-0.684792697429657
28.127307891845703,5.871716499328613,-0.8303795456886292
12.849224090576172,2.4668657779693604,-7.547008991241455
5.321113109588623,10.632054328918457,-6.947765350341797
19.09526824951172,11.155560493469238,-1.1811238527297974
-12.95760440826416,-1.8287336826324463,-2.145051956176758
-4.919258117675781,7.3810954093933105,1.4444233179092407
-7.857977390289307,-5.191418170928955,1.0094544887542725
-2.4006524085998535,2.161487340927124,2.1003406047821045
-17.49116325378418,-2.0681800842285156,-0.4500083327293396
10.640292167663574,-141.7472686767578,2.783259153366089
4.337003707885742,-1.1015008687973022,-0.5529947280883789
-11.069575309753418,-68.40275573730469,-1.7996819019317627
13.653911590576172,54.6638069152832,1.2506470680236816
-0.47916361689567566,52.648345947265625,4.124803066253662
4.34454345703125,46.627323150634766,5.542463779449463
-7.231814384460449,25.141128540039062,6.202457427978516
-13.370264053344727,48.76040267944336,5.079478740692139
16.56788444519043,35.633426666259766,7.072600364685059
-3.1809844970703125,30.9182186126709,6.596419334411621
1.4803799390792847,2.580651044845581,10.658550262451172
15.35035514831543,-8.640475273132324,8.804548263549805
-13.7344388961792,-23.733213424682617,4.561131477355957
1.3647701740264893,-43.501609802246094,2.32859468460083
7.221775531768799,-26.10891342163086,-2.3578455448150635
-14.358964920043945,-22.846723556518555,-2.5838077068328857
-13.87222671508789,-11.541688919067383,-6.814033508300781
-13.520417213439941,-5.283185958862305,-3.710355043411255
-5.9412994384765625,14.716631889343262,-5.963964462280273
-3.6056506633758545,11.908025741577148,-1.7496321201324463
6.540297508239746,12.590612411499023,1.329140305519104
2.116781711578369,7.9989399909973145,2.737537145614624
8.741366386413574,11.854288101196289,4.320872783660889
4.822478294372559,-6.734549045562744,3.777942419052124
7.823104381561279,-0.24737884104251862,0.3118478059768677
-9.54539680480957,-6.028003215789795,-0.012902729213237762
1.7117654085159302,-8.45820140838623,2.3292415142059326
0.16262121498584747,2.9114770889282227,6.209056854248047
-10.418020248413086,-13.214289665222168,3.253981351852417
20.58258056640625,6.488697528839111,4.298153877258301
5.108547210693359,-11.83500862121582,4.552810192108154
140.12034606933594,3.571627616882324,7.957130432128906
40.93193435668945,1.9302079677581787,4.643463611602783
-20.514205932617188,13.564079284667969,0.14368002116680145
-24.357126235961914,10.22036361694336,-3.922785520553589
-68.58047485351562,-4.53793478012085,-13.013692855834961
-40.800682067871094,-15.359746932983398,-9.144909858703613
-14.719785690307617,-29.015329360961914,-5.598785400390625
-50.79853439331055,-6.415251731872559,-7.586239337921143
-4.78965950012207,-0.2877803146839142,0.748458981513977
-18.097702026367188,18.826438903808594,5.637780666351318
22.65191078186035,29.560218811035156,6.674129486083984
16.659725189208984,18.50820541381836,9.063142776489258
15.527117729187012,7.7237725257873535,9.295063018798828
14.902366638183594,1.4519635438919067,2.21622633934021
-7.562221527099609,6.595458030700684,-0.9884231686592102
1.7661347389221191,-19.589305877685547,-2.5506680011749268
1.9793630838394165,-8.418678283691406,-1.3337657451629639
9.914783477783203,-19.296627044677734,-0.351990669965744
3.545938014984131,-2.477756977081299,-0.6807035803794861
9.799570083618164,-0.7427114248275757,-0.5829484462738037
16.217853546142578,5.589555263519287,-1.5780483484268188
-7.206280708312988,2.3197054862976074,-1.2035011053085327
-7.503275394439697,-2.6666078567504883,-0.5212087631225586
-3.8207874298095703,6.483359336853027,-1.0374352931976318
-4.239964485168457,-0.11763574182987213,-3.8203487396240234
-5.44967794418335,-7.8622026443481445,-2.707390546798706
5.119521617889404,3.3304760456085205,-1.6387149095535278
-17.962886810302734,0.5583152174949646,0.7551736831665039
2.685178756713867,2.5660057067871094,3.756561279296875
-4.997857093811035,-5.01727819442749,2.529867172241211
11.902762413024902,14.934727668762207,2.197388172149658
15.69021224975586,47.50929260253906,21.74405860900879
-16.298141479492188,-15.316250801086426,24.216020584106445
-57.223854064941406,-62.11160659790039,0.84363853931427
-17.969684600830078,-21.192468643188477,-15.060813903808594
-11.610146522521973,-27.480297088623047,-19.95973777770996
29.01469612121582,-24.756336212158203,-18.418575286865234
50.446983337402344,-6.459738254547119,-14.400543212890625
18.95206642150879,32.60920715332031,-9.171001434326172
34.43735885620117,39.31535720825195,-4.987074375152588
3.27547287940979,47.41170120239258,-7.353420257568359
-13.159350395202637,34.315956115722656,-4.743636608123779
-6.568691730499268,12.153897285461426,-0.11657669395208359
-20.284351348876953,-11.246660232543945,0.6990137100219727
-20.9506778717041,-16.52541732788086,0.4964011311531067
-30.885986328125,-26.132770538330078,-0.5350918173789978
-19.7231388092041,-33.64849090576172,-2.841392993927002
-5.982560157775879,-25.354684829711914,-5.58419942855835
-4.958876132965088,-15.083842277526855,-3.0891075134277344
2.487334966659546,-3.957442283630371,-1.9374312162399292
24.360864639282227,-4.690520286560059,-4.091474533081055
25.011930465698242,19.5468807220459,-3.5683176517486572
19.846435546875,2.5826079845428467,-3.0702035427093506
24.802248001098633,12.893798828125,2.6488771438598633
13.556042671203613,31.808475494384766,4.779702186584473
13.474206924438477,5.657351016998291,4.862739086151123
9.132527351379395,10.111041069030762,-0.4094744622707367
-13.685522079467773,20.128082275390625,-0.5574942827224731
-29.011096954345703,-19.765108108520508,-1.9171183109283447
-14.673474311828613,-4.175940990447998,0.32081353664398193
-28.9970703125,-16.81232261657715,-2.09873366355896
8.153898239135742,128.9364776611328,-2.343402147293091
26.321929931640625,-7.460373401641846,2.1973202228546143
13.963720321655273,37.630393981933594,1.603820562362671
-4.727655410766602,-52.97958755493164,8.881134986877441
-4.035604476928711,-40.198734283447266,7.301389217376709
-40.51842498779297,-44.92737579345703,5.110652923583984
-47.82933044433594,-32.00483322143555,2.9628546237945557
-39.0980339050293,-10.818449020385742,1.248734712600708
-3.156815528869629,4.02565336227417,-1.621366262435913
26.728931427001953,5.448312282562256,1.6469498872756958
44.56916427612305,-10.274955749511719,2.995979070663452
28.51716423034668,-22.733400344848633,0.7752653956413269
20.735214233398438,-18.124868392944336,-0.6231732368469238
17.05158805847168,-0.45748287439346313,1.6462565660476685
-2.4231536388397217,-18.89848518371582,1.8942255973815918
1.312994122505188,5.318454265594482,2.0478591918945312
5.051855087280273,4.285186767578125,-1.8015860319137573
5.6013407707214355,13.937113761901855,2.0963027477264404
2.3350584506988525,5.641109943389893,2.177946090698242
-3.8848960399627686,5.428781032562256,4.090963363647461
-13.49471378326416,16.806697845458984,1.8608155250549316
-13.413557052612305,19.801897048950195,2.113981246948242
-5.318799018859863,29.51361083984375,3.492210626602173
-26.528919219970703,12.251476287841797,3.3111300468444824
-0.0560036301612854,16.69327735900879,5.914837837219238
0.9388381242752075,-4.46825647354126,3.2736024856567383
-4.737855434417725,-5.598621368408203,-0.9048953652381897
-11.112006187438965,-1.2835168838500977,-5.738565444946289
3.2785022258758545,-17.863012313842773,-3.9216902256011963
1.3409990072250366,-21.968595504760742,-5.109927654266357
10.120367050170898,-8.45551586151123,-3.360616445541382
-106.17354583740234,-24.289716720581055,-5.313849925994873
-44.088096618652344,11.717497825622559,-10.479630470275879
52.79838180541992,0.5250659584999084,-12.566431999206543
48.77968978881836,8.7266263961792,-10.121438026428223
44.2765998840332,1.0128874778747559,-4.934284210205078
46.487831115722656,6.755276679992676,-3.3940298557281494
40.351715087890625,-0.2223040908575058,1.2369816303253174
46.67033004760742,1.8908705711364746,-0.3443828821182251
30.579986572265625,10.341002464294434,2.64748477935791
6.1571269035339355,-12.728251457214355,7.161981582641602
-14.933135986328125,-0.34532371163368225,13.670717239379883
-44.6902961730957,-8.446934700012207,11.200662612915039
-53.98138427734375,-4.4535908699035645,9.047584533691406
-43.22627639770508,22.487991333007812,7.148499488830566
-34.528438568115234,17.54949951171875,5.87098503112793
-24.625967025756836,16.529321670532227,2.7912495136260986
-2.106447458267212,13.251285552978516,3.987987518310547
17.710041046142578,-14.380470275878906,-0.4082585275173187
28.834949493408203,-24.89446449279785,-7.835485458374023
49.56666946411133,-13.809137344360352,-0.4113842248916626
48.02143859863281,-12.566553115844727,-2.5188703536987305
9.245269775390625,-7.480866432189941,-1.5604556798934937
31.121715545654297,-16.00051498413086,-0.9614145755767822
-11.376204490661621,-4.655275344848633,-1.5069947242736816
-26.312231063842773,2.726362466812134,-1.761002779006958
-25.621803283691406,-4.378101825714111,0.36873161792755127
-20.105239868164062,11.187101364135742,0.9059852957725525
-32.260074615478516,8.410542488098145,-1.6992785930633545
-9.01605224609375,24.901165008544922,-5.153844833374023
-3.4490044116973877,15.111856460571289,0.840056836605072
5.5906877517700195,-152.8804473876953,3.0136663913726807
9.850946426391602,5.874380111694336,-2.3446314334869385
22.68791961669922,-43.44153594970703,5.264994144439697
29.771240234375,46.09489440917969,4.772400379180908
4.751588821411133,56.537322998046875,1.8086079359054565
-19.231250762939453,43.17258071899414,-3.0306692123413086
-9.670358657836914,48.44549560546875,-3.3426854610443115
-15.511938095092773,48.255409240722656,-5.228641986846924
-13.219350814819336,30.77098274230957,-2.102839946746826
-4.019033432006836,6.6671223640441895,-1.3084388971328735
-7.832726001739502,-28.550336837768555,-1.671650767326355
8.27194881439209,-47.314510345458984,0.8910764455795288
16.175962448120117,-41.94651794433594,-1.5814428329467773
23.521385192871094,-24.409685134887695,-3.243393659591675
24.020694732666016,-1.1015293598175049,-3.569814443588257
9.939008712768555,-3.1897122859954834,-3.8718960285186768
-7.492778301239014,11.12372875213623,-3.975416421890259
-14.284424781799316,6.009138584136963,2.3494760990142822
-24.384225845336914,-4.29283332824707,0.5035505890846252
-1.3479703664779663,13.292914390563965,0.8131269812583923
3.4056875705718994,11.853219985961914,0.8999494910240173
-1.1800436973571777,-6.412448883056641,-1.8563897609710693
3.4836831092834473,-9.387142181396484,-0.8051284551620483
6.055381774902344,-6.028811454772949,1.5666966438293457
-12.354009628295898,1.991919755935669,1.9206575155258179
-16.88101577758789,-3.5186941623687744,3.699091911315918
-1.752650499343872,2.5618505477905273,2.3388118743896484
-8.531597137451172,5.136912822723389,4.005558013916016
-8.999519348144531,-7.29791259765625,1.4851974248886108
3.9349517822265625,-3.4658608436584473,0.8615903854370117
7.049870491027832,-4.572731018066406,-2.028190851211548
171.83810424804688,-2.170966863632202,6.857295036315918
31.869115829467773,-16.48393440246582,-2.031348943710327
-23.336885452270508,6.864274978637695,-3.179375171661377
-8.905180931091309,-1.5686763525009155,-1.648758888244629
-53.73075866699219,-0.6870367527008057,-3.942729949951172
-54.052894592285156,7.529934883117676,-2.510162591934204
-30.294944763183594,19.182899475097656,1.4321963787078857
-51.693416595458984,17.633277893066406,0.5955333113670349
-41.86521530151367,17.23135757446289,1.9273747205734253
-2.0402369499206543,27.406055450439453,5.285247325897217
46.167015075683594,2.9062514305114746,8.025694847106934
14.554961204528809,-2.2579870223999023,5.894669532775879
38.64808654785156,-18.793394088745117,3.2746806144714355
16.475725173950195,-18.277326583862305,-0.18899202346801758
3.826467514038086,-18.11455535888672,-1.519525408744812
-2.338163137435913,-7.963390827178955,1.5514851808547974
-5.178746223449707,3.03580379486084,-0.9939172267913818
-12.682652473449707,-14.181139945983887,-1.3615063428878784
-19.470478057861328,2.1395654678344727,-0.884688138961792
7.607817649841309,-5.542723178863525,5.1480631828308105
-10.930686950683594,-28.46832275390625,4.232405662536621
8.834099769592285,5.644688129425049,3.5923428535461426
28.23552894592285,15.122798919677734,3.771122455596924
12.34671688079834,19.708816528320312,0.10544250160455704
12.522293090820312,21.912925720214844,-3.349559783935547
19.712373733520508,18.15235137939453,0.9225538372993469
-11.85673999786377,3.8891348838806152,2.163691759109497
-20.786823272705078,11.612735748291016,0.6677073836326599
-11.659908294677734,2.0423970222473145,-4.243596076965332
-19.716510772705078,-5.761321067810059,-5.298897743225098
-15.776803970336914,-3.545212507247925,-4.932549476623535
-19.732357025146484,-32.19015884399414,-5.278963565826416
-12.680797576904297,-34.02244567871094,-4.974303722381592
-0.6761155724525452,-0.9498124122619629,-1.383592963218689
-5.205319404602051,-10.91207218170166,-3.253243923187256
35.54820251464844,18.51425552368164,-6.254866600036621
27.389638900756836,-25.36964988708496,-14.425858497619629
43.11589813232422,-1.758785605430603,-14.101649284362793
14.230443000793457,5.8665642738342285,0.07375682890415192
-7.06290340423584,51.16975784301758,-6.087801456451416
-22.96879768371582,45.027305603027344,-5.5305633544921875
-11.554201126098633,-7.949033260345459,5.906981468200684
6.141789436340332,2.2619876861572266,0.2913185656070709
12.260817527770996,34.88697052001953,49.31874465942383
36.37936019897461,58.1254997253418,-3.161970376968384
6.06344747543335,0.16781333088874817,-11.208941459655762
-17.739835739135742,7.865397930145264,-7.377682209014893
-20.493623733520508,157.55030822753906,18.280515670776367
-7.643779754638672,-131.23143005371094,-5.430346488952637
70.36060333251953,-162.49969482421875,-13.98497486114502
7.142948150634766,-8.195686340332031,-8.195013046264648
38.46452713012695,44.742130279541016,7.318389415740967
-6.5295538902282715,26.467374801635742,-2.4268481731414795
0.38631269335746765,-33.26008605957031,-11.330489158630371
-66.41722869873047,-4.303518772125244,-6.735154628753662
16.799619674682617,-1.2858474254608154,4.411539554595947
6.4479546546936035,10.294751167297363,-7.110541820526123
-4.394581317901611,-11.09300422668457,-8.265480995178223
4.103568077087402,-14.496248245239258,4.728837013244629
14.006759643554688,31.15549087524414,12.895649909973145
-14.74510669708252,-7.586826324462891,8.98201847076416
-11.412830352783203,8.864543914794922,7.370717525482178
2.0525248050689697,1.7342643737792969,10.851949691772461
-0.5786259770393372,-0.7679668664932251,-0.6452462077140808
-0.22149726748466492,-1.2614948749542236,-2.109750270843506
2.3878846168518066,1.5718932151794434,3.6903908252716064
0.011608616448938847,-0.5148703455924988,-0.4933586120605469
5.1555609703063965,1.8362252712249756,-0.18548105657100677
-3.8477137088775635,0.2451712042093277,0.7818354368209839
-0.5751205682754517,-0.2164255678653717,1.9471410512924194
-4.130733013153076,-4.760392189025879,-2.1854248046875
-3.779430627822876,-4.072659015655518,-1.468026876449585
-0.2733045816421509,-0.13664142787456512,-0.039421454071998596
0.6981924772262573,0.38878974318504333,0.6757445335388184
-0.2132348120212555,-0.4999336898326874,-0.08144637197256088
0.06459823995828629,0.35871976613998413,-0.2337266504764557
-0.28893598914146423,-0.4644763767719269,0.1758539229631424
-0.2043367177248001,-0.7125043272972107,0.26749932765960693
-1.1285098791122437,-1.2688279151916504,-0.04103079065680504
-0.6083710789680481,-0.6146994829177856,-0.19269132614135742
0.7545250654220581,0.8423401117324829,0.10702060908079147
0.4968516528606415,0.5563163161277771,-0.1357288956642151
0.024348361417651176,-0.01952117308974266,0.05063428729772568
-0.026868747547268867,0.04252202808856964,-0.03541775420308113
-0.03790698200464249,-0.055051129311323166,-0.05494863539934158
-0.21585284173488617,-0.0296716820448637,-0.2844778299331665
-0.016854312270879745,0.21632160246372223,0.08460554480552673
-0.011435317806899548,-0.005819630343466997,-0.07614225894212723
-0.15867140889167786,-0.007206036243587732,0.0158454030752182
-0.15163235366344452,0.025691330432891846,0.22754539549350739
-0.14377933740615845,-0.18935705721378326,0.05160871148109436
0.05173780769109726,0.02825084701180458,0.07849566638469696
-0.07667577266693115,0.2896689474582672,0.3611551523208618
0.005340842995792627,-0.1497449278831482,-0.00605617044493556
-0.20640741288661957,-0.2612484395503998,0.030704692006111145
0.0004561009118333459,-0.4314471185207367,0.15119566023349762
0.16025510430335999,0.22563257813453674,0.053294241428375244
0.04574057459831238,-0.0653282031416893,-0.0758187547326088
-0.11793434619903564,-0.04763736203312874,0.11332225799560547
-0.06397607177495956,0.01691441424190998,0.027091585099697113
-0.2252635955810547,-0.5067612528800964,-0.2999117970466614
-0.13462626934051514,-0.12488166242837906,0.032053910195827484
0.0572466216981411,-0.12852400541305542,0.020583583042025566
-0.08969461917877197,0.0726546198129654,0.08057254552841187
-0.048035863786935806,0.01743660494685173,0.02066786028444767
-0.06161411106586456,-0.05220090597867966,0.12084067612886429
-0.033747002482414246,0.029161803424358368,0.24913015961647034
